ID_Trajet,ID_Chauffeur,ID_Client,Date_Heure,Prix,Distance,Temps_Trajet,Type_Trajet,Conditions_Traffic,Notes_Client,Nombre_Passagers
243,311,203,2023-02-22 12:46:24,18.51091579036725,7.0,0 days 04:38:00,UberPool,Faible,Bien,2
244,496,30,2023-12-14 19:24:45,36.22850661829019,13.7,0 days 11:01:00,UberSUV,Faible,Moyen,3
245,274,828,2023-06-04 20:51:43,16.897821700063815,6.39,0 days 05:17:00,UberX,Faible,Moyen,1
246,274,1323,2023-05-24 12:16:04,75.15431810889103,28.42,0 days 15:09:00,UberSUV,Faible,Mauvais,4
247,322,72,2023-07-27 23:17:47,5.130168090473209,1.94,0 days 01:42:00,UberPool,Elevé,Moyen,4
248,428,1251,2023-11-22 05:46:30,46.012847821770016,17.4,0 days 13:00:00,UberSUV,Elevé,,1
249,186,445,2023-03-16 16:46:48,30.543011054105964,11.55,0 days 07:15:00,UberX,Faible,Mauvais,4
250,390,466,2023-06-21 05:54:45,10.815663654657435,4.09,0 days 03:09:00,UberX,Moyen,Bien,4
251,232,798,2023-12-30 00:26:04,62.91066952183384,23.79,0 days 14:54:00,UberBlack,Moyen,Mauvais,1
252,310,538,2023-06-16 10:17:58,74.5461023043504,28.19,0 days 16:17:00,UberSUV,Moyen,Bien,2
253,467,90,2023-12-19 11:23:34,50.667020934776644,19.16,0 days 13:34:00,UberBlack,Faible,Moyen,2
254,351,593,2023-12-22 19:26:18,77.71940215412764,29.39,0 days 18:19:00,UberX,Moyen,,2
255,206,1279,2023-08-26 03:06:47,5.130168090473209,1.94,0 days 01:13:00,UberX,Faible,,3
256,269,1156,2023-01-25 17:17:05,69.442378379292,26.26,0 days 19:24:00,UberX,Faible,Moyen,3
257,118,277,2023-03-09 14:47:23,41.094233054615295,15.54,0 days 13:52:00,UberX,Faible,Mauvais,4
258,324,75,2023-05-04 18:01:13,12.349425248716436,4.67,0 days 03:38:00,UberBlack,Faible,,4
259,42,325,2023-04-02 07:00:42,60.7686921232342,22.98,0 days 22:34:00,UberSUV,Moyen,,1
260,197,831,2023-06-12 08:55:29,30.146348572883806,11.4,0 days 07:06:00,UberX,Faible,Bien,4
261,1,1092,2023-01-18 07:17:14,13.35430353447923,5.05,0 days 02:58:00,UberBlack,Moyen,,3
262,130,1459,2023-04-27 19:50:48,49.71503097984347,18.8,0 days 09:30:00,UberSUV,Elevé,Mauvais,1
263,84,340,2023-03-11 21:47:35,26.70860706895846,10.1,0 days 08:39:00,UberPool,Elevé,Mauvais,1
264,237,1250,2023-03-02 18:09:59,22.451096437173995,8.49,0 days 04:21:00,UberPool,Faible,Bien,4
265,480,276,2023-01-08 12:17:43,42.70732714491872,16.15,0 days 11:10:00,UberBlack,Faible,Moyen,3
266,423,1432,2023-07-14 17:10:35,65.76663938663336,24.87,0 days 14:19:00,UberSUV,Moyen,Mauvais,2
267,47,1418,2023-04-14 06:41:37,19.727347399448526,7.46,0 days 04:54:00,UberBlack,Faible,Bien,1
268,393,1343,2023-10-24 16:29:38,66.26907852951474,25.06,0 days 22:13:00,UberX,Elevé,Moyen,2
269,264,45,2023-12-11 09:34:41,12.5080902412053,4.73,0 days 02:47:00,UberSUV,Faible,,2
270,105,1466,2023-06-26 18:06:05,38.106042362741725,14.41,0 days 12:07:00,UberX,Moyen,,3
271,345,72,2023-02-12 17:52:31,68.72838591309211,25.99,1 days 00:37:00,UberX,Faible,Bien,3
272,224,1415,2023-08-22 18:59:26,45.774850333036724,17.31,0 days 10:41:00,UberSUV,Elevé,,1
273,277,490,2023-11-11 02:11:01,52.967663325865146,20.03,0 days 15:22:00,UberPool,Moyen,Bien,2
274,10,64,2023-04-30 15:36:48,41.54378386666707,15.71,0 days 07:53:00,UberPool,Elevé,Moyen,2
275,210,1122,2023-10-30 22:55:17,70.18281501090668,26.54,0 days 13:37:00,UberX,Faible,Moyen,2
276,145,592,2023-06-07 11:24:00,43.73864959609633,16.54,0 days 10:29:00,UberPool,Faible,Mauvais,2
277,341,1032,2023-02-24 21:24:26,45.40463201722939,17.17,0 days 08:45:00,UberSUV,Elevé,Bien,1
278,466,921,2023-06-05 09:01:35,9.995894526798315,3.78,0 days 03:15:00,UberBlack,Moyen,,1
279,235,435,2023-03-17 14:35:45,73.22389403360988,27.69,0 days 17:15:00,UberPool,Faible,Moyen,3
280,287,1145,2023-04-26 19:04:33,45.64262950596268,17.26,0 days 13:17:00,UberSUV,Moyen,Moyen,4
281,408,500,2023-04-04 16:26:19,19.1455757603227,7.24,0 days 06:50:00,UberSUV,Moyen,Mauvais,1
282,297,620,2023-06-30 18:06:38,55.77074485983504,21.09,0 days 13:35:00,UberBlack,Moyen,Mauvais,2
283,416,654,2023-03-01 11:34:02,35.56740248291993,13.45,0 days 12:19:00,UberBlack,Moyen,,1
284,38,479,2023-08-04 00:08:50,19.092687429493076,7.22,0 days 05:39:00,UberPool,Moyen,Mauvais,2
285,477,923,2023-03-04 10:50:52,74.99565311640217,28.36,0 days 17:01:00,UberPool,Elevé,Moyen,3
286,43,1381,2023-11-04 15:29:53,39.005143986845276,14.75,0 days 08:38:00,UberPool,Faible,Bien,1
287,5,146,2023-02-12 00:00:51,52.94121916045033,20.02,0 days 15:33:00,UberBlack,Moyen,Moyen,2
288,364,1082,2023-10-28 23:03:10,41.3586747087634,15.64,0 days 13:30:00,UberSUV,Faible,,2
289,74,319,2023-08-24 04:23:47,34.19230588134979,12.93,0 days 12:35:00,UberPool,Faible,Bien,4
290,487,544,2023-04-23 03:28:36,21.34044148975196,8.07,0 days 06:47:00,UberSUV,Moyen,,2
291,497,1447,2023-03-23 14:37:39,56.907843972671884,21.52,0 days 18:02:00,UberX,Moyen,Bien,4
292,332,699,2023-09-07 02:30:57,19.595126572374475,7.41,0 days 04:09:00,UberX,Elevé,Moyen,2
293,250,727,2023-06-10 22:23:59,21.52555064765563,8.14,0 days 07:13:00,UberSUV,Elevé,Mauvais,4
294,6,377,2023-07-04 13:10:01,36.96894324990488,13.98,0 days 07:57:00,UberSUV,Elevé,Bien,3
295,315,940,2023-03-27 00:58:23,12.111427759983144,4.58,0 days 02:21:00,UberBlack,Elevé,Mauvais,2
296,87,383,2023-01-27 22:05:39,58.38871723590126,22.08,0 days 11:03:00,UberX,Moyen,,2
297,498,706,2023-11-14 07:32:15,54.44853658909452,20.59,0 days 15:28:00,UberBlack,Moyen,Mauvais,4
298,146,627,2023-08-24 10:17:37,64.52376361213727,24.4,0 days 20:29:00,UberSUV,Moyen,,1
299,39,1037,2023-12-26 15:34:50,37.23338490405298,14.08,0 days 10:11:00,UberX,Elevé,Mauvais,4
300,159,705,2023-10-23 00:34:31,3.3584090076809154,1.27,0 days 00:38:00,UberSUV,Elevé,Moyen,3
301,370,28,2023-06-13 01:28:42,73.99077483063938,27.98,0 days 23:17:00,UberPool,Elevé,Mauvais,3
302,151,323,2023-10-09 03:48:23,74.38743731186153,28.13,0 days 22:44:00,UberSUV,Elevé,Mauvais,1
303,187,1145,2023-10-25 19:12:15,45.14019036308128,17.07,0 days 11:22:00,UberX,Moyen,Bien,3
304,478,256,2023-07-09 11:36:35,53.41721413791692,20.2,0 days 16:03:00,UberX,Faible,Mauvais,2
305,218,466,2023-11-09 11:59:32,24.963292151580976,9.44,0 days 05:35:00,UberPool,Faible,Bien,4
306,335,550,2023-07-22 10:06:16,44.10886791190367,16.68,0 days 10:07:00,UberSUV,Moyen,Bien,3
307,130,108,2023-05-08 08:16:43,6.029269714576761,2.28,0 days 01:31:00,UberBlack,Moyen,Moyen,3
308,48,167,2023-11-17 23:58:45,52.57100084464299,19.88,0 days 16:16:00,UberBlack,Moyen,Mauvais,2
309,81,932,2023-04-27 12:07:49,56.14096317564239,21.23,0 days 18:58:00,UberX,Faible,,3
310,106,1026,2023-06-07 22:15:06,11.370991128368454,4.3,0 days 04:13:00,UberPool,Moyen,Bien,2
311,259,303,2023-02-01 23:17:20,3.067523188118001,1.16,0 days 00:45:00,UberX,Faible,Bien,1
312,50,143,2023-01-16 07:58:49,6.822594677021073,2.58,0 days 01:45:00,UberX,Faible,Bien,1
313,297,279,2023-08-17 21:38:15,22.768426422151716,8.61,0 days 07:28:00,UberSUV,Elevé,Bien,4
314,205,1046,2023-11-16 01:59:45,38.71425816728237,14.64,0 days 10:41:00,UberX,Moyen,Moyen,3
315,458,1041,2023-07-31 20:29:22,4.204622300954847,1.59,0 days 01:00:00,UberSUV,Elevé,,1
316,295,1096,2023-10-04 03:36:22,74.25521648478748,28.08,1 days 00:35:00,UberX,Faible,,2
317,90,204,2023-01-17 21:35:06,68.59616508601808,25.94,0 days 15:27:00,UberX,Faible,Bien,4
318,384,432,2023-08-16 16:22:46,49.66214264901385,18.78,0 days 14:36:00,UberPool,Moyen,,4
319,189,997,2023-06-20 21:36:55,52.75611000254666,19.95,0 days 19:41:00,UberPool,Elevé,Mauvais,1
320,304,671,2023-10-27 18:47:51,57.17228562681999,21.62,0 days 18:01:00,UberSUV,Moyen,,1
321,175,366,2023-02-27 15:15:09,52.30655919049489,19.78,0 days 13:22:00,UberPool,Faible,Bien,1
322,444,642,2023-03-03 10:01:45,54.60720158158338,20.65,0 days 18:20:00,UberX,Elevé,Bien,4
323,486,1149,2023-03-20 03:51:08,59.843146333715836,22.63,0 days 21:19:00,UberX,Faible,Bien,4
324,17,1077,2023-07-06 04:45:08,21.60488314390006,8.17,0 days 04:15:00,UberPool,Elevé,Bien,2
325,400,696,2023-12-08 11:45:24,51.88345254385792,19.62,0 days 11:43:00,UberPool,Elevé,Mauvais,4
326,334,468,2023-12-19 16:13:42,29.247246948780255,11.06,0 days 08:10:00,UberPool,Faible,,1
327,286,394,2023-09-07 16:54:52,12.534534406620109,4.74,0 days 04:07:00,UberPool,Faible,,2
328,243,705,2023-05-29 00:06:57,8.832351248546658,3.34,0 days 02:49:00,UberBlack,Elevé,Mauvais,3
329,489,996,2023-11-26 04:27:42,64.97331442418904,24.57,0 days 13:49:00,UberPool,Elevé,Moyen,3
330,452,380,2023-01-20 01:16:16,38.15893069357134,14.43,0 days 13:25:00,UberPool,Faible,,4
331,84,371,2023-02-25 22:33:17,41.46445137042264,15.68,0 days 14:32:00,UberSUV,Faible,,2
332,383,1212,2023-09-04 18:59:48,53.54943496499097,20.25,0 days 15:04:00,UberSUV,Faible,,3
333,56,952,2023-05-12 18:18:07,28.03081533969898,10.6,0 days 08:35:00,UberPool,Faible,Moyen,4
334,54,894,2023-08-26 06:25:18,69.78615252968453,26.39,0 days 18:18:00,UberSUV,Moyen,Moyen,1
335,164,645,2023-11-08 07:41:16,10.260336180946418,3.88,0 days 02:54:00,UberSUV,Moyen,Mauvais,2
336,97,1037,2023-04-07 07:54:20,75.3394272667947,28.49,0 days 17:01:00,UberSUV,Moyen,Moyen,2
337,262,761,2023-08-19 06:26:32,67.59128680025526,25.56,0 days 13:57:00,UberSUV,Elevé,,2
338,345,1400,2023-11-05 10:15:36,54.845199070316674,20.74,0 days 14:59:00,UberX,Elevé,Mauvais,2
339,26,865,2023-06-11 02:29:40,25.35995463280313,9.59,0 days 05:23:00,UberBlack,Faible,Mauvais,1
340,288,999,2023-10-17 23:56:17,12.243648587057194,4.63,0 days 02:59:00,UberBlack,Faible,,3
341,148,1371,2023-09-12 06:38:40,13.671633519456954,5.17,0 days 03:25:00,UberX,Faible,,4
342,283,902,2023-03-19 04:56:02,36.62516909951234,13.85,0 days 06:58:00,UberBlack,Faible,Mauvais,3
343,91,776,2023-05-31 12:54:44,46.35662197216256,17.53,0 days 14:59:00,UberSUV,Moyen,,2
344,43,598,2023-03-02 05:18:03,43.23621045321494,16.35,0 days 13:31:00,UberSUV,Faible,,4
345,243,679,2023-08-21 15:34:49,16.474715053426852,6.23,0 days 05:09:00,UberBlack,Moyen,Moyen,2
346,454,149,2023-06-15 02:25:36,3.0410790227031907,1.15,0 days 00:58:00,UberX,Faible,Bien,4
347,166,1114,2023-10-06 06:13:42,24.275743850795905,9.18,0 days 05:30:00,UberSUV,Moyen,,1
348,33,1050,2023-05-30 16:11:27,13.962519339019869,5.28,0 days 04:21:00,UberSUV,Moyen,Mauvais,4
349,394,38,2023-09-23 07:15:13,51.460345897220954,19.46,0 days 13:24:00,UberBlack,Moyen,Mauvais,3
350,170,83,2023-02-24 00:28:58,10.789219489242626,4.08,0 days 02:15:00,UberPool,Elevé,Bien,4
351,343,1340,2023-08-21 00:15:03,64.81464943170019,24.51,0 days 20:12:00,UberPool,Elevé,Bien,3
352,153,1212,2023-12-11 14:13:41,9.070348737279954,3.43,0 days 01:46:00,UberPool,Faible,Moyen,2
353,248,1054,2023-08-16 00:33:53,39.534027295141485,14.95,0 days 10:58:00,UberX,Moyen,Mauvais,2
354,472,611,2023-01-04 03:54:56,37.52427072361589,14.19,0 days 14:04:00,UberSUV,Faible,Moyen,1
355,389,462,2023-09-04 16:15:48,26.10039126441782,9.87,0 days 09:46:00,UberBlack,Faible,Mauvais,1
356,138,441,2023-04-13 12:03:43,68.72838591309211,25.99,0 days 14:55:00,UberBlack,Elevé,Bien,1
357,437,502,2023-03-03 17:00:35,15.998720075960266,6.05,0 days 05:30:00,UberBlack,Faible,Moyen,3
358,452,1417,2023-05-26 06:40:19,78.03673213910537,29.51,1 days 03:41:00,UberBlack,Elevé,Bien,2
359,415,948,2023-05-03 01:48:37,46.06573615259965,17.42,0 days 13:22:00,UberPool,Elevé,Mauvais,2
360,367,571,2023-02-20 08:13:02,7.9068054590282975,2.99,0 days 02:00:00,UberX,Faible,Mauvais,3
361,211,580,2023-02-18 06:38:48,51.063683415998796,19.31,0 days 14:32:00,UberSUV,Moyen,Moyen,4
362,85,121,2023-10-30 13:43:40,26.84082789603251,10.15,0 days 05:28:00,UberSUV,Faible,Mauvais,2
363,185,697,2023-08-01 17:14:56,27.29037870808429,10.32,0 days 07:49:00,UberSUV,Elevé,,4
364,280,998,2023-08-12 08:36:18,32.52632346021674,12.3,0 days 08:44:00,UberX,Elevé,Mauvais,4
365,103,2,2023-05-26 23:04:11,8.726574586887418,3.3,0 days 03:06:00,UberSUV,Elevé,,1
366,177,825,2023-10-15 14:01:23,28.004371174284167,10.59,0 days 08:56:00,UberX,Moyen,Bien,4
367,489,382,2023-06-03 05:12:48,65.13197941667791,24.63,0 days 18:53:00,UberX,Elevé,Moyen,1
368,345,835,2023-12-30 17:38:36,38.60848150562312,14.6,0 days 10:00:00,UberSUV,Faible,Mauvais,2
369,484,1379,2023-09-15 21:26:18,21.075999835603852,7.97,0 days 07:33:00,UberBlack,Faible,Mauvais,2
370,316,1296,2023-09-11 17:43:36,35.620290813749556,13.47,0 days 12:01:00,UberPool,Moyen,Mauvais,2
371,12,436,2023-07-13 06:01:22,53.84032078455388,20.36,0 days 15:33:00,UberX,Elevé,,2
372,241,857,2023-05-27 09:54:20,59.42003968707887,22.47,0 days 16:50:00,UberPool,Faible,Bien,2
373,141,963,2023-07-11 07:59:27,44.10886791190367,16.68,0 days 11:14:00,UberSUV,Faible,Bien,4
374,82,970,2023-08-31 19:21:43,49.15970350613245,18.59,0 days 13:57:00,UberBlack,Moyen,Bien,1
375,113,84,2023-11-16 23:09:54,14.359181820242023,5.43,0 days 05:08:00,UberPool,Faible,Bien,1
376,162,1007,2023-09-19 18:29:06,4.574840616762192,1.73,0 days 01:13:00,UberPool,Moyen,Moyen,3
377,190,1136,2023-10-26 12:43:12,60.87446878489344,23.02,0 days 11:57:00,UberX,Elevé,,3
378,454,1109,2023-03-24 20:24:38,23.16508890337387,8.76,0 days 04:38:00,UberSUV,Moyen,Mauvais,1
379,214,1298,2023-05-27 08:24:31,49.21259183696207,18.61,0 days 09:52:00,UberBlack,Moyen,,1
380,341,1388,2023-12-24 06:32:38,77.98384380827574,29.49,0 days 22:38:00,UberX,Faible,Moyen,3
381,207,303,2023-07-08 09:14:32,53.04699582210957,20.06,0 days 17:49:00,UberPool,Faible,Moyen,4
382,256,815,2023-03-17 14:21:09,54.1312066041168,20.47,0 days 17:55:00,UberSUV,Elevé,Bien,3
383,426,934,2023-12-11 19:53:19,53.628767461235405,20.28,0 days 16:12:00,UberSUV,Faible,Mauvais,3
384,256,201,2023-04-02 17:34:09,70.63236582295846,26.71,1 days 00:42:00,UberSUV,Faible,Bien,1
385,126,772,2023-10-30 06:30:33,42.70732714491872,16.15,0 days 12:14:00,UberSUV,Elevé,Mauvais,4
386,31,960,2023-08-16 20:08:40,12.084983594568333,4.57,0 days 02:34:00,UberX,Elevé,Mauvais,4
387,317,54,2023-05-25 16:49:33,59.71092550664178,22.58,0 days 15:16:00,UberSUV,Moyen,,2
388,208,842,2023-03-19 10:38:45,61.82645873982661,23.38,0 days 17:54:00,UberBlack,Faible,Bien,4
389,170,924,2023-03-11 22:49:17,32.73787678353522,12.38,0 days 09:51:00,UberPool,Faible,,1
390,165,193,2023-04-24 22:37:09,71.02902830418061,26.86,1 days 02:26:00,UberX,Faible,Moyen,3
391,431,799,2023-10-22 06:55:25,59.26137469459001,22.41,0 days 17:54:00,UberBlack,Moyen,,2
392,172,778,2023-07-10 05:49:47,55.00386406280554,20.8,0 days 13:57:00,UberX,Moyen,,1
393,204,524,2023-05-16 21:36:16,65.29064440916677,24.69,0 days 15:28:00,UberPool,Elevé,Bien,4
394,288,511,2023-02-05 23:05:52,23.059312241714633,8.72,0 days 05:50:00,UberBlack,Moyen,Bien,2
395,197,687,2023-06-28 10:09:01,41.83466968622999,15.82,0 days 14:49:00,UberX,Faible,Bien,4
396,466,982,2023-06-12 17:18:30,74.20232815395785,28.06,0 days 17:57:00,UberX,Moyen,Bien,3
397,460,1054,2023-06-27 18:51:48,41.596672197496694,15.73,0 days 10:07:00,UberPool,Moyen,Bien,1
398,10,364,2023-12-25 08:23:06,35.012075009208914,13.24,0 days 08:56:00,UberSUV,Moyen,,3
399,124,115,2023-04-07 17:33:25,17.955588316656232,6.79,0 days 04:21:00,UberPool,Moyen,Mauvais,2
400,18,948,2023-10-14 21:07:45,62.99000201807827,23.82,0 days 23:46:00,UberX,Faible,Mauvais,3
401,490,637,2023-12-18 11:58:19,45.51040867888862,17.21,0 days 13:37:00,UberPool,Elevé,Bien,1
402,361,205,2023-04-30 02:28:49,70.10348251466226,26.51,1 days 00:02:00,UberBlack,Faible,,4
403,346,36,2023-07-13 02:25:45,12.481646075790488,4.72,0 days 04:36:00,UberBlack,Elevé,Moyen,1
404,461,282,2023-04-11 13:15:17,65.36997690541119,24.72,0 days 20:15:00,UberSUV,Moyen,,2
405,61,1425,2023-04-21 14:36:32,40.72401473880795,15.4,0 days 07:47:00,UberBlack,Moyen,Bien,4
406,497,613,2023-03-27 13:03:53,36.33428327994943,13.74,0 days 07:58:00,UberX,Elevé,,4
407,420,1052,2023-09-10 19:40:20,52.729665837131854,19.94,0 days 10:51:00,UberPool,Faible,,3
408,23,485,2023-12-04 16:18:04,71.31991412374353,26.97,0 days 15:03:00,UberBlack,Moyen,,4
409,438,1099,2023-04-29 03:02:18,74.59899063518002,28.21,0 days 19:33:00,UberPool,Faible,Mauvais,3
410,124,88,2023-11-06 03:37:43,20.414895700233593,7.72,0 days 06:51:00,UberX,Elevé,Mauvais,3
411,427,605,2023-06-12 21:27:08,42.36355299452619,16.02,0 days 09:08:00,UberBlack,Faible,Moyen,4
412,411,128,2023-11-03 09:11:00,71.02902830418061,26.86,0 days 14:48:00,UberX,Elevé,Moyen,1
413,182,74,2023-01-04 07:33:41,27.977927008869358,10.58,0 days 08:52:00,UberX,Elevé,Moyen,3
414,425,5,2023-03-30 20:20:56,71.53146744706201,27.05,0 days 17:38:00,UberBlack,Faible,Bien,2
415,270,1026,2023-05-03 08:19:09,79.04161042486815,29.89,1 days 05:24:00,UberSUV,Faible,Bien,4
416,364,780,2023-02-08 11:09:21,73.35611486068393,27.74,0 days 15:08:00,UberPool,Elevé,Bien,3
417,197,584,2023-06-15 22:36:20,52.94121916045033,20.02,0 days 16:04:00,UberSUV,Moyen,Mauvais,3
418,79,8,2023-10-23 16:04:11,3.067523188118001,1.16,0 days 00:54:00,UberX,Elevé,Mauvais,3
419,339,601,2023-03-07 18:08:02,7.3514779853172785,2.78,0 days 02:06:00,UberPool,Faible,Mauvais,3
420,6,633,2023-11-02 13:06:11,22.953535580055387,8.68,0 days 08:24:00,UberPool,Faible,Mauvais,3
421,218,530,2023-05-21 12:43:25,24.249299685381096,9.17,0 days 04:37:00,UberPool,Faible,Moyen,2
422,251,269,2023-05-30 09:15:31,29.881906918735705,11.3,0 days 08:13:00,UberX,Elevé,Mauvais,3
423,196,816,2023-02-03 07:07:24,21.049555670189044,7.96,0 days 05:23:00,UberBlack,Elevé,Bien,3
424,10,1303,2023-11-20 07:47:55,38.8200348289416,14.68,0 days 09:25:00,UberPool,Moyen,Mauvais,4
425,94,1382,2023-08-20 22:32:09,10.815663654657435,4.09,0 days 02:23:00,UberX,Faible,,4
426,473,1110,2023-09-24 20:02:19,75.18076227430585,28.43,0 days 14:58:00,UberPool,Elevé,,4
427,131,1490,2023-11-26 14:59:49,42.945324633652014,16.24,0 days 09:14:00,UberBlack,Faible,Mauvais,2
428,273,730,2023-08-13 17:37:05,55.03030822822035,20.81,0 days 13:23:00,UberSUV,Elevé,Bien,4
429,288,857,2023-05-31 23:39:02,31.30989185113546,11.84,0 days 10:13:00,UberBlack,Moyen,Mauvais,2
430,41,702,2023-09-07 05:45:11,39.77202478387478,15.04,0 days 13:52:00,UberPool,Elevé,,3
431,355,993,2023-09-15 12:27:23,9.890117865139073,3.74,0 days 02:05:00,UberBlack,Elevé,Moyen,2
432,289,411,2023-07-08 23:34:44,18.775357444515354,7.1,0 days 04:12:00,UberPool,Elevé,,2
433,293,287,2023-03-15 04:46:10,63.49244116095967,24.01,0 days 12:23:00,UberX,Faible,Bien,2
434,146,1178,2023-07-28 16:33:42,36.678057430341966,13.87,0 days 11:27:00,UberPool,Moyen,Mauvais,1
435,430,1017,2023-09-17 19:45:55,16.15738506844913,6.11,0 days 04:15:00,UberX,Faible,Bien,1
436,366,885,2023-10-18 21:13:50,17.241595850456353,6.52,0 days 05:35:00,UberPool,Moyen,Bien,4
437,487,405,2023-01-12 17:04:26,60.21336464952318,22.77,0 days 20:10:00,UberSUV,Elevé,Moyen,2
438,261,60,2023-09-03 07:18:31,6.425932195798917,2.43,0 days 02:21:00,UberPool,Elevé,Moyen,2
439,230,1359,2023-06-28 05:01:12,65.76663938663336,24.87,0 days 18:09:00,UberBlack,Elevé,,1
440,189,1126,2023-08-04 01:49:26,71.2141374620843,26.93,0 days 20:00:00,UberSUV,Elevé,,3
441,404,839,2023-03-18 04:00:20,4.49550812051776,1.7,0 days 01:14:00,UberX,Elevé,,3
442,349,488,2023-03-26 20:52:14,37.65649155068995,14.24,0 days 11:14:00,UberX,Faible,Moyen,4
443,90,1094,2023-01-01 02:57:04,16.897821700063815,6.39,0 days 05:25:00,UberPool,Faible,,4
444,178,147,2023-10-19 00:56:40,61.77357040899699,23.36,0 days 16:06:00,UberSUV,Moyen,Mauvais,4
445,371,503,2023-02-12 20:52:12,33.55764591139434,12.69,0 days 11:40:00,UberBlack,Elevé,Bien,2
446,37,904,2023-03-04 14:52:38,64.52376361213727,24.4,0 days 12:19:00,UberBlack,Moyen,Bien,4
447,150,493,2023-11-26 01:16:04,74.14943982312823,28.04,0 days 19:52:00,UberPool,Moyen,Bien,3
448,482,607,2023-11-15 11:18:54,60.71580379240458,22.96,0 days 13:05:00,UberSUV,Faible,Bien,3
449,305,571,2023-12-27 11:09:30,23.21797723420349,8.78,0 days 06:07:00,UberSUV,Elevé,Bien,4
450,285,811,2023-08-05 21:29:54,21.52555064765563,8.14,0 days 04:11:00,UberX,Moyen,Mauvais,2
451,105,1021,2023-10-12 19:43:12,54.05187410787237,20.44,0 days 18:21:00,UberSUV,Moyen,,2
452,94,288,2023-03-07 21:11:26,15.549169263908489,5.88,0 days 05:41:00,UberBlack,Elevé,,4
453,11,121,2023-10-06 21:32:25,47.044170272947625,17.79,0 days 16:04:00,UberPool,Elevé,Bien,4
454,341,312,2023-12-19 01:26:15,63.12222284515232,23.87,0 days 16:47:00,UberBlack,Faible,Mauvais,3
455,279,594,2023-03-08 15:52:14,4.945058932569537,1.87,0 days 01:40:00,UberSUV,Faible,,2
456,308,1456,2023-09-06 11:34:34,59.47292801790849,22.49,0 days 18:09:00,UberSUV,Moyen,Bien,2
457,274,875,2023-10-28 20:38:03,43.26265461862974,16.36,0 days 13:14:00,UberSUV,Elevé,Bien,2
458,119,47,2023-07-06 20:30:31,16.792045038404577,6.35,0 days 03:30:00,UberX,Faible,Bien,4
459,52,515,2023-08-24 23:41:16,12.164316090812763,4.6,0 days 02:19:00,UberPool,Faible,Bien,1
460,298,516,2023-03-11 13:20:12,6.214378872480434,2.35,0 days 01:17:00,UberPool,Elevé,,1
461,55,431,2023-02-10 20:32:06,10.233892015531609,3.87,0 days 02:05:00,UberSUV,Faible,,2
462,323,619,2023-01-24 23:38:09,17.347372512115594,6.56,0 days 05:55:00,UberBlack,Elevé,Bien,3
463,94,588,2023-05-25 00:59:32,55.50630320568693,20.99,0 days 19:02:00,UberPool,Faible,Moyen,1
464,23,611,2023-06-08 18:41:12,24.593073835773634,9.3,0 days 06:42:00,UberPool,Faible,Mauvais,4
465,24,1020,2023-02-20 10:25:03,16.42182672259723,6.21,0 days 05:50:00,UberSUV,Elevé,Bien,1
466,222,1317,2023-09-02 21:13:15,31.997440151920532,12.1,0 days 09:47:00,UberBlack,Faible,,2
467,21,502,2023-12-05 08:16:30,19.859568226522576,7.51,0 days 03:46:00,UberX,Moyen,Bien,3
468,72,68,2023-05-23 17:10:33,31.838775159431666,12.04,0 days 06:43:00,UberSUV,Elevé,Moyen,2
469,469,662,2023-03-27 19:59:38,49.84725180691753,18.85,0 days 13:14:00,UberPool,Moyen,Bien,3
470,270,837,2023-01-23 06:39:59,20.57356069272246,7.78,0 days 04:40:00,UberBlack,Moyen,Mauvais,4
471,138,273,2023-12-12 05:24:01,48.52504353617701,18.35,0 days 14:55:00,UberBlack,Faible,Moyen,4
472,302,1358,2023-01-15 06:04:14,9.361234556842867,3.54,0 days 03:16:00,UberX,Moyen,Bien,1
473,36,1132,2023-08-24 06:16:27,8.594353759813366,3.25,0 days 01:47:00,UberPool,Elevé,Bien,2
474,145,1114,2023-11-19 19:11:51,46.118624483429265,17.44,0 days 09:12:00,UberPool,Faible,Mauvais,4
475,244,914,2023-04-08 10:02:16,69.442378379292,26.26,0 days 21:23:00,UberBlack,Faible,,3
476,218,762,2023-05-13 18:05:22,68.17305843938111,25.78,0 days 17:28:00,UberSUV,Faible,Mauvais,4
477,363,636,2023-07-05 13:19:23,29.67035359541722,11.22,0 days 06:11:00,UberBlack,Faible,Bien,4
478,261,451,2023-04-17 13:21:10,16.36893839176761,6.19,0 days 04:40:00,UberBlack,Elevé,,1
479,361,1252,2023-03-20 02:34:50,14.200516827753162,5.37,0 days 04:55:00,UberBlack,Moyen,,4
480,272,180,2023-02-04 04:48:59,15.892943414301024,6.01,0 days 03:48:00,UberX,Moyen,Bien,3
481,283,1216,2023-10-21 19:18:37,47.41438858875497,17.93,0 days 17:41:00,UberPool,Moyen,Mauvais,4
